id,name,address,longitude,latitude,district,brand_type,subway_count,bus_count,restaurant_count,competitor_count
B0FFK1VSDL,瑞幸咖啡(文通国际广场店),贵阳路398号文通国际广场北一层大堂,121.550056,31.274834,杨浦区,本土连锁,0,5,2,15
B0FFH0WLRB,星巴克(百联滨江购物中心店),宁国路218号百联滨江购物中心L1层1A-024室,121.537636,31.264388,杨浦区,国际连锁,0,7,9,13
B0FFFGR7YV,星巴克(政立路店),政立路477号创智科技中心1层101单元,121.508527,31.308848,杨浦区,国际连锁,1,4,27,25
B0FFK4GJEF,CATIER猫公馆·猫咪咖啡(大学路店),大学路65号创智天地一期wagas楼上202室,121.511262,31.304506,杨浦区,独立/精品,1,6,40,36
B0FFKSE7T3,星巴克(互联宝地店),黄兴路221号1195幢C座3107,121.528736,31.273899,杨浦区,国际连锁,0,4,16,14
B0JGHSO6VL,星巴克(大学路店),淞沪路303号创智天地广场L1层,121.507614,31.303235,杨浦区,国际连锁,0,6,25,25
B0FFM558PN,花园咖啡Cafe de Jardin,平凉路627号(平凉路地铁站4号口步行210米),121.524476,31.257643,杨浦区,独立/精品,1,7,5,4
B0K0NDCED4,蘭lan·咖啡,大学路320号,121.507105,31.303118,杨浦区,独立/精品,0,7,21,24
B0GKYBE6KX,Tims天好咖啡(创智天地广场店),淞沪路270号(江湾体育场地铁站11号口步行180米),121.513409,31.306048,杨浦区,国际连锁,1,9,35,29
B0FFLH35CR,樱束屋二次元cos动漫咖啡厅,国顺东路800号西楼209A,121.524496,31.293887,杨浦区,独立/精品,0,3,4,5
B0J63C4RHP,%Arabica(上海杨浦大学路店),大学路318号,121.507374,31.303095,杨浦区,国际连锁,0,7,23,24
B0FFKNWCYB,星巴克(民星路店),"民星路378号163,166,167室",121.538931,31.311943,杨浦区,国际连锁,0,10,3,2
B0J217IWL7,One Step Coffee一尺之间(零碳主题店),腾越路2号杨树浦电厂遗迹公园(近上海国际时尚中心停车场),121.55773,31.267906,杨浦区,独立/精品,0,4,0,2
B0G107HL43,Peet's Coffee皮爷咖啡(大学路店),大学路35-45号1-2层,121.511661,31.304491,杨浦区,国际连锁,1,6,39,37
B0GRGOTKV3,Tims咖啡(财大科技园店),杨浦区纪念路8号财大科技园7号楼,121.491444,31.298458,杨浦区,国际连锁,0,5,3,8
B0I31M20CN,CORE COFFEE (上海·星汇广场店),国安路758弄45-46号(星汇广场一期步行街),121.505253,31.320052,杨浦区,独立/精品,1,7,4,6
B0K1FNL075,蚕室家Korean Food Cafe,政益路47号五角丰达商务广场西区F1层,121.517224,31.302615,杨浦区,独立/精品,1,5,21,44
B0FFLG1MUQ,星巴克臻选(上海光大安石中心店),霍山路386号1层01(大连路地铁站2号口步行260米),121.515568,31.257261,杨浦区,国际连锁,1,8,17,13
B0JDUXXW7C,Good Vibe Station好气咖啡,天章路与杨树浦路交叉口南340米,121.52344,31.249282,杨浦区,独立/精品,0,1,0,3
B0HUSBHK3U,Tims咖啡(宝地广场店),大连路688号A栋1层102室,121.511275,31.261525,杨浦区,国际连锁,1,9,11,17
B0FFHD45IJ,李小姐の猫咖啡馆(五角场店),政民路150弄政民路150弄小区,121.510222,31.303271,杨浦区,独立/精品,1,6,35,38
B0IA3XHZ3U,Manner Coffee(百联又一城购物中心店),淞沪路8号百联又一城购物中心B1层,121.515915,31.300946,杨浦区,本土连锁,2,12,19,43
B0JBMGYT2Q,赛弗桌游Zephyr Cafe,翔殷路999号3号楼204,121.520579,31.301209,杨浦区,独立/精品,0,6,24,23
B0HUA7EFDI,Manner Coffee(东方渔人码头国际中心店),杨树浦路1088号东方渔人码头商铺C区105-5室,121.532709,31.25234,杨浦区,本土连锁,1,7,12,11
B0H2HBFTYG,瑞幸咖啡(宝龙·旭辉广场店),周家嘴路3628号环创中心F栋一层003室,121.542525,31.278125,杨浦区,本土连锁,1,6,7,20
B0H2H4HHJ1,Manner Coffee(四季广场店),长阳路1568号四季广场F1层,121.533806,31.267824,杨浦区,本土连锁,1,5,10,19
B0K1PMF05C,Knock knock Cafe&Bar,控江路2027号(鞍山新村地铁站3号口步行70米),121.509207,31.272403,杨浦区,独立/精品,1,7,3,12
B0I3OA539B,M1218COFFEE,江浦路826-2号(江浦公园地铁站2号口步行110米),121.524535,31.263339,杨浦区,独立/精品,1,6,3,8
B0FFH86C6N,淳质咖啡(上海国际设计交流中心6号楼店),霍山路1083号8号楼1层,121.524992,31.263211,杨浦区,独立/精品,2,6,3,8
B0FFK9D77O,瑞幸咖啡(湾谷科技园二店),国权北路1560号湾谷科技园负一层美食广场,121.502477,31.341198,杨浦区,本土连锁,1,6,3,11
B0HB7X3PY6,星巴克(上海合生汇1F店),黄兴路2228号合生汇L1层,121.518144,31.3002,杨浦区,国际连锁,1,8,24,40
B0FFMC6J6E,星巴克(五角场万达1F店),"邯郸路600号万达广场1002,2001,2002室",121.513447,31.300275,杨浦区,国际连锁,2,13,16,40
B0JALH6LFT,星巴克(汇锦里店),国权路73号,121.518274,31.288334,杨浦区,国际连锁,0,6,16,13
B0FFGWGWDO,星巴克(东方蓝海广场店),"关山路73,75号东方蓝海广场",121.521599,31.290758,杨浦区,国际连锁,0,5,14,12
B00156O7CK,星巴克(时尚中心店),杨树浦路2866号上海国际时尚中心1层,121.558483,31.270787,杨浦区,国际连锁,0,7,0,2
B0FFF4T56D,星巴克(同济联合广场店),"彰武路18号101,201室",121.507287,31.281906,杨浦区,国际连锁,1,3,7,6
B0FFHJP085,星巴克(佳木斯路店),佳木斯路488号1层101室,121.535218,31.294107,杨浦区,国际连锁,1,8,0,1
B0FFHDR484,星巴克(安波路店),安波路419号(翔殷路地铁站3号口步行260米),121.530925,31.302525,杨浦区,国际连锁,1,7,0,5
B00155KQ4T,星巴克(创智店),淞沪路234号创智天地广场1号楼和2号楼之间B1层A1-24,121.513818,31.305227,杨浦区,国际连锁,1,8,36,33
B0FFHOSDER,星巴克(合生汇B1店),翔殷路1099号合生汇B1层12号,121.516959,31.29984,杨浦区,国际连锁,1,12,24,41
B0FFGB2FCT,星巴克(紫荆广场店),控江路1628号紫荆广场L113单元,121.517809,31.275337,杨浦区,国际连锁,1,5,9,12
B0FFFS4C2Y,星巴克(三号湾店),国定路319号三号湾广场1层F135单元,121.509197,31.296411,杨浦区,国际连锁,0,9,12,7
B0FFHFUP07,星巴克(长阳路大润发店),长阳路1750号3幢地上一层-602-F1-24室,121.537368,31.270426,杨浦区,国际连锁,0,4,9,15
B0J1YHLX3D,库迪咖啡(杨浦复旦软件园店),隆昌路586号商场1层手扶梯处(隆昌路地铁4号口北侧),121.543458,31.275021,杨浦区,本土连锁,1,4,7,22
B0G2AC6IMX,星巴克(上海平凉路店),平凉路913号一层、915号一层,121.530447,31.260055,杨浦区,国际连锁,1,7,0,8
B0FFGF8R5S,星巴克(星汇广场店),"国安路758弄星汇广场10幢10F,10G室",121.505525,31.320175,杨浦区,国际连锁,1,7,4,6
B0I0RUTZ3A,瑞幸咖啡(复旦叶耀珍楼超市店),杨浦区国定路335号一层A111、A113室,121.508424,31.297511,杨浦区,本土连锁,0,7,9,8
B0FFIY16GQ,星巴克(绿源天地广场店),"世界路131号,758号101室局部",121.525668,31.321851,杨浦区,国际连锁,0,8,4,6
B0FFK95RCP,瑞幸咖啡(印坊928创意园店),齐齐哈尔路920号印坊928创意园20幢北半幢一层102沿街,121.524585,31.266993,杨浦区,本土连锁,1,4,0,6
B0JRS7KZCC,瑞幸咖啡(联创设计谷店),控江路1500弄联创设计建筑主楼一层大堂,121.520725,31.276025,杨浦区,本土连锁,1,4,10,11
B0GR5O42DX,Manner Coffee(宝地广场店),唐山路1018号宝地广场C座B1层,121.51187,31.26141,杨浦区,本土连锁,1,9,12,19
B0JAXG4ZSR,瑞幸咖啡(五角丰达商务大厦店),国庠路62号五角丰达商务广场底商,121.517975,31.302775,杨浦区,本土连锁,1,5,22,32
B0JRJOM59I,瑞幸咖啡(互联宝地二期店),黄兴路221号,121.527249,31.27261,杨浦区,本土连锁,0,2,16,11
B0H3Y55P3R,星巴克(上海靖宇东路店),靖宇东路266-270号一层103(延吉中路地铁站3号口旁),121.535481,31.288862,杨浦区,国际连锁,1,9,0,3
B0FFM1YEEE,瑞幸咖啡(上海国际设计中心西楼店),国康路90号上海国际设计中心底商,121.502171,31.286968,杨浦区,本土连锁,0,3,2,5
B0FFI89UW6,星巴克(旭辉Mall店),控江路2028号旭辉商业广场1号楼1F-02,121.509575,31.273096,杨浦区,国际连锁,1,7,3,10
B0I1LPDETS,星巴克(大连路店),大连路1546号1层104-2单元,121.504179,31.272625,杨浦区,国际连锁,1,4,6,13
B0I076HN1L,Manner Coffee(创智天地广场店),政学路106号(创智天地企业中心5号楼北门旁),121.512267,31.305182,杨浦区,本土连锁,1,7,38,33
B0FFFSSJF4,星巴克(文通大厦店),昆明路739号文通大厦一楼101单元,121.515637,31.263384,杨浦区,国际连锁,0,5,14,17
B0G14KAGYB,星巴克(吉浦湾店),吉浦路323号-3一层及二层,121.490518,31.305705,杨浦区,国际连锁,0,6,1,5
B0FFIMYM96,星巴克(凯迪新都汇店),翔殷路1088号凯迪·新都汇1楼105-106室,121.518362,31.301769,杨浦区,国际连锁,0,7,25,37
B0JUG7FP0R,瑞幸咖啡(上海中原城市广场店),国和路777号中原城市广场2座底商,121.521825,31.315575,杨浦区,本土连锁,1,6,5,6
B0IRJ6LYGG,CUBIC3三立方咖啡(宝龙旭辉店),顺平路886号,121.543008,31.276978,杨浦区,本土连锁,1,6,7,20
B0J6CSKBA3,瑞幸咖啡(长阳创谷汇店),长阳路1687号创谷汇底商(宁国路地铁站2号口步行160米),121.534855,31.270205,杨浦区,本土连锁,1,5,11,16
B0I06NM93F,Tims咖啡(悠方购物公园店),新江湾城街道殷行路1388弄1-6号1280号1286号上海悠方L1层,121.508075,31.329475,杨浦区,国际连锁,1,6,2,6
B0FFJOA1J2,星巴克(君欣时代广场店),控江路1777号一层L119室,121.51498,31.273855,杨浦区,国际连锁,1,6,10,12
B0FFHRHAGW,星巴克(城市概念园店),达美乐比萨(双阳支路店)(隆昌路地铁站4号口步行340米),121.541244,31.274972,杨浦区,国际连锁,1,5,7,20
B0HADGBNFV,Cafe&Meal MUJI(百联ZX造趣场店),四平路2500号百联zx造趣场F1层,121.515639,31.299081,杨浦区,独立/精品,1,12,24,38
B0FFK6BSP0,瑞幸咖啡(四季广场店),长阳路1568号四季广场5号楼一层102-103单元,121.53322,31.267748,杨浦区,本土连锁,1,4,8,15
B0H1PMMMUY,星巴克臻选(上海宝龙旭辉店),周家嘴路3608号(隆昌路地铁站4号口步行470米),121.542104,31.277597,杨浦区,国际连锁,1,6,7,20
B0FFIG4FJP,星巴克(东方渔人码头店),杨树浦路1072号东方渔人码头购物中心1层101-1室,121.531537,31.251866,杨浦区,国际连锁,1,6,12,10
B00156NTPI,星巴克(北美广场店),昆明路508号安莉芳大厦1层106-107单元,121.512552,31.259995,杨浦区,国际连锁,1,9,15,22
B0GUU50SF6,Punchline Coffee&Roaster(同济店),四平路1024号1幢1层102-104室,121.504798,31.277427,杨浦区,独立/精品,1,3,4,9
B0J3X77BBO,AOKKA COFFEE(江湾里Meet678店),民府路678号江湾里MEET678号T4-1F-01商铺,121.509272,31.314801,杨浦区,独立/精品,1,8,20,32
B0FFG7U7AZ,星巴克(复旦软件园店),隆昌路586号七巧国际广场1层,121.543281,31.275156,杨浦区,国际连锁,1,4,7,22
B0FFKMU9HD,星巴克(新江湾城生活广场店),"国浩路231号101,102室",121.516575,31.335237,杨浦区,国际连锁,0,6,1,2
B0K0ZATJ73,黑皮咖啡(黑皮模玩),平凉路2241号智慧坊4号楼101室(黑皮咖啡&黑皮模玩),121.548776,31.273666,杨浦区,独立/精品,1,5,4,16
B0FFGAYH7I,星巴克(长阳谷店),长阳路1687号长阳谷7号楼7101,121.534075,31.271249,杨浦区,国际连锁,1,5,21,15
B0FFKNVIH9,星巴克新华医院店,江浦路1379号新华医院25号科技楼第1层101号单元,121.518396,31.272085,杨浦区,国际连锁,1,5,10,12
B0FFGKDV3R,星巴克(湾谷科技园店),国权北路1688弄63号湾谷科技园,121.50322,31.34194,杨浦区,国际连锁,1,4,3,11
B0I36R9JN4,D·March Zakka&Coffee(三月咖啡),锦嘉路126号(江湾体育场地铁站10号口步行150米),121.510417,31.305466,杨浦区,独立/精品,1,5,40,36
B0FFGH4QLQ,星巴克(国康路店),国康路38号3幢邮电设计院一楼,121.504292,31.286323,杨浦区,国际连锁,0,2,1,5
B0FFIL2D0K,星巴克(太平洋森活天地店),淞沪路199号B1层A-6室(江湾体育场地铁站1号口旁),121.514399,31.303515,杨浦区,国际连锁,1,7,20,46
B0FFJCVAKH,星巴克(国和路店),国和路1000号1000广场1层117室,121.52645,31.318346,杨浦区,国际连锁,0,5,3,4
B0FFHK2ITC,怡和1915(滨江国际广场店),杨树浦路1056号小别墅(丹阳路地铁站2号口步行450米),121.530028,31.25032,杨浦区,独立/精品,1,5,8,9
B0FFF47SQW,星巴克咖啡(杨浦百联ZX造趣场店),四平路2500号东方商厦(杨浦店)F1层,121.515932,31.298373,杨浦区,国际连锁,1,12,23,36
B0FFIRCBP7,星巴克(建发国际大厦店),秦皇岛路58号1室(杨树浦路地铁站出入口步行210米),121.516225,31.251322,杨浦区,国际连锁,1,12,4,9
B00156O5XG,Homeless,大学路201号,121.50932,31.303728,杨浦区,独立/精品,1,4,39,33
B00155F5VS,星巴克(百联又一城购物中心店),翔殷路998号,121.516108,31.300983,杨浦区,国际连锁,2,12,20,44
B0I1LMFDV7,五角场凯悦酒店咖啡厅(上海合生汇店),黄兴路2228号合生汇L6层,121.518875,31.300125,杨浦区,独立/精品,1,8,25,34
B0FFK59415,瑞幸咖啡(创邑海上海店),飞虹路568弄创邑海上海12号商铺一层,121.507934,31.266052,杨浦区,本土连锁,0,7,3,7
B0HUVN2UDQ,LAVAZZA拉瓦萨咖啡(上海创谷荟店),长阳路1687号西1130幢一层116,121.535314,31.270486,杨浦区,国际连锁,1,4,12,16
B0J0HOWKWN,瑞幸咖啡(开鲁路店),包头路785号底商,121.538043,31.324611,杨浦区,本土连锁,0,8,0,1
B0FFGTGSEI,星巴克(五角场万达影城店),国宾路58号3层五角场万达商业广场万达影城,121.513506,31.300272,杨浦区,国际连锁,2,13,16,39
B0J0VS1QM0,星巴克(国华广场店),三门路与国京路交叉口西160米G MALLA区L1层116,121.51131,31.31179,杨浦区,国际连锁,1,9,19,30
B0G2AOBOJJ,Manner Coffee(上海合生汇店),翔殷路1099号上海合生汇B2层,121.517508,31.299607,杨浦区,本土连锁,1,11,28,39
B0FFKXLEQG,瑞幸咖啡(合生汇国际广场店),黄兴路2228号合生汇国际中心2期B2-35,121.516698,31.2993,杨浦区,本土连锁,1,12,24,40
B0LRHD83ZZ,月出猫猫·Cat&Coffee(暂停营业),民府路678号T4-1F-02,121.508793,31.314677,杨浦区,独立/精品,1,8,21,32
B0FFKB8TJM,Costa Coffee(长阳创谷店),长阳路1687号西1168幢C栋C1S7一层,121.533037,31.272701,杨浦区,国际连锁,1,5,19,18
B0JU3YZQNL,库迪咖啡(上海杨浦金储广场店),国定东路267号金储休闲广场1层西侧临街底商,121.520366,31.29837,杨浦区,本土连锁,0,6,21,19
B0J01X6FT8,瑞幸咖啡(国顺东路店),沙岗路626号底商,121.535902,31.30079,杨浦区,本土连锁,0,7,2,4
B0H019RQ68,瑞幸咖啡(同济联合广场店),彰武路42号同济联合广场E座一层101室,121.507447,31.281668,杨浦区,本土连锁,1,4,8,6
B0GD3N26D1,瑞幸咖啡(绿地汇方广场店),宁国路111号绿地汇方广场4号楼一层101室,121.537672,31.262195,杨浦区,本土连锁,0,6,6,11
B0KB2HQM4V,三立方咖啡(五角场万达广场店),国宾路18号万达广场A区1层,121.513499,31.300149,杨浦区,本土连锁,2,13,17,39
B00155H732,上岛咖啡(五角场店),长海路560号(国和路),121.520171,31.309452,杨浦区,本土连锁,0,11,4,2
B0HKCLEAHH,M Stand(百联又一城购物中心店),百联又一城1层G09-F011028(地铁江湾体育场3号口商场一楼扶梯旁),121.515412,31.302431,杨浦区,本土连锁,2,13,18,49
B0IR1ZRS83,M Stand(互联宝地店),黄兴路221号互联宝地C2座1层2101-2单元(园区A3人行入口进入直走120米),121.529001,31.272851,杨浦区,本土连锁,0,3,17,15
B0J1G619T7,73coffee(创智天地店),淞沪路270号创智天地广场3号楼B1-73,121.513446,31.30549,杨浦区,独立/精品,1,8,35,34
B0FFL1G6WB,瑞幸咖啡(写意创意中心店),四平路1147弄1号楼写意创意中心一层大堂,121.503902,31.278098,杨浦区,本土连锁,2,4,2,9
B0FFICHZQH,纽拉咖啡New Life(政民路店),五角场政民路411-4号,121.505101,31.301743,杨浦区,独立/精品,0,4,10,18
B0FFKT1TQ9,瑞幸咖啡(133世界广场店),世界路125号绿源天地A座一层,121.525571,31.321237,杨浦区,本土连锁,0,8,4,6
B0H0GHE3QD,ChowChowCoffee松狮咖啡(国权路店),国权路333弄18号-7商铺,121.507538,31.290483,杨浦区,独立/精品,1,3,2,6
B0JBDKV3S0,瑞幸咖啡(百联滨江店),平凉路1399号百联滨江购物中心负一层B01-43,121.537904,31.264901,杨浦区,本土连锁,0,6,9,10
B0FFFPM27U,诺丁山(政和路),政和路1119号(国帆路地铁站1号口步行430米),121.517178,31.339427,杨浦区,独立/精品,1,3,0,3
B0FFJD4MO1,瑞幸咖啡(钢铁交易大厦店),逸仙路9号上海钢铁交易大厦一层105室,121.490423,31.29375,杨浦区,本土连锁,0,7,12,9
B0JAZKRP1D,瑞幸咖啡(国华国际广场店),闸殷路1599号国华国际广场一层126室,121.511694,31.311917,杨浦区,本土连锁,1,9,18,29
B0JDJGEDDM,Morning LAB(杨浦绿之丘店),安浦路425号绿之丘展览馆一层南侧,121.539325,31.254375,杨浦区,独立/精品,0,4,4,5
B0IU173GJ7,星巴克(上海智慧坊店),平凉路2241号23幢一层102室、58幢,121.548693,31.272993,杨浦区,国际连锁,1,5,4,15
B0I3KD79IN,瑞幸咖啡(国权路店),国权路525号复华科技大楼底商,121.503491,31.29378,杨浦区,本土连锁,1,4,4,7
B0G2AD5GS7,星巴克(文通国际广场店),平凉路2323号1层A室,121.550524,31.274985,杨浦区,国际连锁,0,5,1,15
B0LAXC4EL5,星巴克臻选上海复旦管理学院店,上海市杨浦区政学路128号1层101单元,121.509462,31.306562,杨浦区,国际连锁,1,6,37,34
B0ID6S2LAP,Manner Coffee(杨浦光大安石中心店),荆州路11号光大安石中心T1座B1层,121.515525,31.256575,杨浦区,本土连锁,1,8,16,13
B0K6052NMV,luckin coffee 瑞幸咖啡(百联又一城购物中心店),五角场街道百联又一城购物中心B1层,121.515675,31.301525,杨浦区,本土连锁,2,13,22,45
B0J30547KE,库迪咖啡(悦活坊店),辽阳路与长阳路交口南悦活坊1层,121.516637,31.260036,杨浦区,本土连锁,1,3,15,19
B0KKGN7SU6,由心咖啡(上海敦煌当代美术馆店),长阳路1687号长阳创谷南三楼敦煌美术馆,121.534675,31.271375,杨浦区,独立/精品,1,4,11,14
B0FFKTRKNP,瑞幸咖啡(尚浦中心店),江湾城路99号尚浦中心6幢一层108A-1室,121.509985,31.316527,杨浦区,本土连锁,1,6,14,22
B0H0MCL753,Manner Coffee(国华广场店),三门路与国京路交叉口西160米G MALLA区L1层103,121.510651,31.311967,杨浦区,本土连锁,1,7,20,34
B0JDCDX381,星巴克上海上汽尚发大厦店,江浦路478号地上一层,121.526802,31.259382,杨浦区,国际连锁,1,8,4,9
B0JDCDZ0MF,星巴克(上海创寓228店),延吉东路349号地上一层7101单元,121.541594,31.288663,杨浦区,国际连锁,0,13,2,2
B0FFLI9O15,白七咖啡WHITE SEVEN COFFEE,平定路知兴大厦东南,121.551278,31.262649,杨浦区,独立/精品,0,1,3,1
B00155HCYW,星空咖啡厅(复旦大学店),邯郸路220号复旦大学邯郸校区光华楼15号,121.505306,31.299823,杨浦区,独立/精品,0,4,7,16
B0FFM5M2VP,星巴克(尚浦中心店),新江湾城江湾城路99号一幢,121.510285,31.316809,杨浦区,国际连锁,1,5,13,20
B0FFJ7XEM6,阿发咖啡,大学路183号(江湾体育场地铁站9号口步行270米),121.509646,31.303914,杨浦区,独立/精品,1,4,40,37
B0G3S1XSEM,Manner Coffee(凯德尚浦商务中心店),江湾城路99号凯德尚浦商务中心F1层,121.510715,31.317687,杨浦区,本土连锁,0,5,10,18
B0J0GD88V8,todoslosdias每天咖啡,民府路678号T2楼05商铺,121.508311,31.315679,杨浦区,独立/精品,1,8,15,25
B0KGG59GX8,luckin coffee 瑞幸咖啡(悠方购物中心店),殷行路1388号悠方购物中心F1层,121.508466,31.329515,杨浦区,本土连锁,1,7,2,6
B0J32R80KM,库迪咖啡(上海财经大学武东校区店),武东路100号十二宿舍123室(上海财经大学运动场西北侧),121.496784,31.303683,杨浦区,本土连锁,1,4,4,7
B0FFIR0HKA,瑞幸咖啡(怡富广场店),黄兴路1737号九隆坊生活广场一层140室,121.519548,31.290672,杨浦区,本土连锁,0,7,16,13
B0FFJ7WYNF,瑞幸咖啡(三九商务园店),吉林路60号三九商务楼一层101-B室,121.520235,31.261459,杨浦区,本土连锁,1,5,5,9
B0LUPZ3NM1,宝藏绿洲(上海五角场万达店),五角万达广场C栋一楼宝藏绿洲1227A,121.513007,31.302196,杨浦区,独立/精品,2,13,23,47
B0FFMEVUGU,Tims咖啡(杨浦百联店),宁国路218号百联滨江购物中心G56-F01-1-025B室,121.537538,31.264464,杨浦区,国际连锁,0,7,9,13
B0L2P7RA74,DM CAFE(江湾里抖音大厦店),民府路678号江湾里MEET678T2-1F-03商铺,121.508475,31.315094,杨浦区,独立/精品,1,8,19,30
B0JAL5C8FI,星巴克(上海肺科医院店),政民路415号72幢1层103-104室,121.502874,31.302017,杨浦区,国际连锁,0,5,6,12
B0L22L0QUX,nuovo Caffè 自烘焙咖啡馆(东外滩店),杨树浦路1088号东方渔人码头B区商业1楼102-3,121.531758,31.251115,杨浦区,独立/精品,1,6,12,10
B0LGYC7XYO,瑞幸咖啡(紫荆广场店),控江路1628号紫荆广场负一层B1F-11+25室,121.51738,31.275088,杨浦区,本土连锁,1,5,9,13
B0LD5ZXAJQ,LAVAZZA拉瓦萨咖啡(上海复旦管院店),国通路与政立路交叉口,121.508663,31.307784,杨浦区,国际连锁,0,7,41,30
B0I12S86AJ,Manner Coffee(海尚世界智慧天地店),世界路与开鲁路交叉口西北100米,121.525432,31.325559,杨浦区,本土连锁,0,10,0,4
B0H01RS3I4,瑞幸咖啡(控江旭辉MALL店),控江路2068号旭辉mall商场1号楼B1层B1-03,121.509161,31.273364,杨浦区,本土连锁,1,7,3,11
B0GRMHYAJ2,团子咖啡(凤城巷店),凤城路1号同和凤城巷5号107单元,121.524618,31.27361,杨浦区,独立/精品,0,3,14,13
B0L0YR71FI,瑞幸咖啡(凯德国正中心店),政立路485号凯德国正中心底商,121.506563,31.309162,杨浦区,本土连锁,1,6,15,20
B0G3S9XWTR,瑞幸咖啡(东方渔人码头店),杨树浦路1088号东方渔人码头B区101-1室,121.531996,31.251714,杨浦区,本土连锁,1,6,12,10
B0H3SDJUA5,Tims天好咖啡(湾谷科技园),国权北路1688弄C7栋1F-102,121.501025,31.339575,杨浦区,国际连锁,0,4,4,8
B0J0LBPRKS,瑞幸咖啡(政民路店),政民路215号底商,121.50651,31.302442,杨浦区,本土连锁,0,6,17,19
B0HRH41QY7,M Stand(宝龙旭辉广场店),隆昌路与周家嘴路交叉口(隆昌路地铁站4号口步行270米),121.542604,31.277195,杨浦区,本土连锁,1,6,7,20
B0H2PCR3R9,瑞幸咖啡(保辉国际大厦店),国霞路346号保辉国际大厦B座一层,121.506002,31.315492,杨浦区,本土连锁,1,8,16,22
B0JATCTVUT,1:30PM咖啡馆,江浦路1500号智慧树2号楼106室(江浦路地铁站5号口旁),121.519496,31.274039,杨浦区,独立/精品,1,5,11,11
B0LUKMOX9H,瑞幸咖啡(阳普邻里小世界店),靖宇东路266-270号阳普邻里·小世界,121.535625,31.288975,杨浦区,本土连锁,1,9,0,3
B0HGCPGO6F,瑞幸咖啡(五角场苏宁广场店),邯郸路585号五角场苏宁易购广场负一层12号,121.51455,31.2989,杨浦区,本土连锁,1,12,22,37
B0H2HOKR19,蓝豆咖啡(长阳创谷店),长阳路1687号1号楼1115室,121.533852,31.271596,杨浦区,独立/精品,1,4,21,18
B0JD6M4QTQ,LAVAZZA拉瓦萨咖啡(上海尚浦汇店),江湾新城民府路578号的尚浦汇一期1幢商场1层05室,121.510391,31.315584,杨浦区,国际连锁,1,6,17,30
B0L2UOGJ90,星巴克臻选(上海云际尚浦双子塔店),淞沪路与国航路交叉口东120米,121.508768,31.313854,杨浦区,国际连锁,1,7,25,36
B0K3UCPN6H,luckin coffee 瑞幸咖啡(创智天地广场店),淞沪路与政学路交叉口东80米,121.512559,31.306481,杨浦区,本土连锁,1,7,35,31
B0J6PC9I4K,Manner Coffee(互联宝地二期店),互联·宝地,121.52916,31.271423,杨浦区,本土连锁,1,4,18,17
B0KKV55LNY,新海诚作品cafe(上海店),四平路2500号百联ZX造趣场L1,121.515675,31.298981,杨浦区,独立/精品,1,12,24,37
B0J3MCL0WZ,库迪咖啡(凯迪立方大厦店),政恒路66号2号楼(凯迪江空间),121.50714,31.311323,杨浦区,本土连锁,1,6,20,33
B0FFIGBV5H,熙贤咖啡,国权路525号副楼(复旦大学地铁站2号口步行490米),121.503515,31.294071,杨浦区,独立/精品,1,4,4,7
B0JK7CSIS8,瑞幸咖啡(肺科医院正门店),政民路506号底商,121.501865,31.300412,杨浦区,本土连锁,0,3,6,12
B0FFIIPYBO,抹云咖啡(复旦大学邯郸校区本部学生公寓4号楼店),复旦大学邯郸校区元创中心1层,121.504931,31.300555,杨浦区,独立/精品,0,4,8,15
B0KD0SZEEM,CUBIC3三立方咖啡(国华国际广场GMALL店),闸殷路1555号108室(克丽缇娜旁边),121.511725,31.312125,杨浦区,本土连锁,1,8,16,30
B0GD3G1K6J,瑞幸咖啡(荣广商务中心店),荆州路280号一层122室(大连路地铁站5号口步行300米),121.514076,31.259873,杨浦区,本土连锁,1,6,16,23
B0LRDO7IYR,luckin coffee 瑞幸咖啡(安联大厦1F店),安联大厦(大连路地铁站2号口步行260米),121.515855,31.258389,杨浦区,本土连锁,1,6,17,18
B0KKZLS58Q,肯悦咖啡国华店,三门路99号一层,121.512444,31.311982,杨浦区,独立/精品,1,9,11,22
B0JR45AYC0,星巴克(上海新联地带店),临青路450号101、103单元,121.538895,31.267945,杨浦区,国际连锁,0,4,12,14
B0JD2ULY5T,库迪咖啡(同济联合广场店),彰武路同济联合广场16-7,121.507375,31.281577,杨浦区,本土连锁,1,4,8,6
B0FFIOTW15,星巴克(五角场万达B1店),淞沪路77号万达广场B1层B1058室,121.513087,31.30185,杨浦区,国际连锁,2,13,20,49
B0J177CED0,瑞幸咖啡(建发浦悦荟广场店),杨树浦路316号建发浦悦荟广场底商,121.517029,31.251498,杨浦区,本土连锁,1,11,4,9
B0IDKSHK1Z,COFFEE BEAR(创智天地2期南区店),大学路185号102室(江湾体育场地铁站9号口步行390米),121.509804,31.303721,杨浦区,独立/精品,1,4,39,35
B0LU2RWOVO,Pull-Tab拉环咖啡(上海市杨浦区鞍山路店),四平路街道,121.512836,31.275306,杨浦区,本土连锁,1,9,9,12
B0LGXHDLLM,b3coffee必三咖啡(华润国华广场店),GMALLA区L1层124室,121.511628,31.311907,杨浦区,独立/精品,1,9,18,29
B0HKA9ODL6,Tims咖啡(黄兴路大润发捷枫店),黄兴路1618号大润发(杨浦店)F1层,121.52153,31.289143,杨浦区,国际连锁,0,7,16,12
